cycle,Horizontal_acceleration,Vertical_acceleration,id,label
50594,0.522,0.617,6,1
50595,0.799,1.188,6,1
50596,1.348,1.358,6,1
50597,0.491,0.604,6,1
50598,0.353,1.836,6,1
50599,0.068,0.896,6,1
50600,0.322,0.642,6,1
50601,0.625,0.821,6,1
50602,1.921,0.868,6,1
50603,0.678,0.493,6,1
50604,2.934,0.438,6,1
50605,1.22,0.977,6,1
50606,0.012,1.965,6,1
50607,2.248,4.06,6,1
50608,0.696,5.028,6,1
50609,0.082,3.973,6,1
50610,0.782,1.247,6,1
50611,0.7,1.108,6,1
50612,0.007,1.658,6,1
50613,0.162,2.162,6,1
50614,1.03,1.23,6,1
50615,0.718,0.775,6,1
50616,0.156,0.215,6,1
50617,0.419,0.972,6,1
50618,0.453,0.111,6,1
50619,0.019,2.248,6,1
50620,0.267,0.788,6,1
50621,0.206,0.685,6,1
50622,0.795,0.743,6,1
50623,0.003,1.157,6,1
50624,0.215,2.11,6,1
50625,1.103,1.27,6,1
50626,1.739,0.053,6,1
50627,2.48,3.932,6,1
50628,0.459,1.148,6,1
50629,0.201,1.597,6,1
50630,1.82,3.441,6,1
50631,1.247,3.433,6,1
50632,2.089,1.587,6,1
50633,0.206,0.301,6,1
50634,1.072,2.403,6,1
50635,0.732,0.647,6,1
50636,1.584,0.936,6,1
50637,0.558,1.747,6,1
50638,1.991,0.842,6,1
50639,2.94,2.413,6,1
50640,0.22,0.2,6,1
50641,1.206,0.826,6,1
50642,0.56,1.398,6,1
50643,0.207,0.244,6,1
50644,0.021,1.531,6,1
50645,0.708,0.863,6,1
50646,0.046,0.871,6,1
50647,1.374,0.585,6,1
50648,0.97,0.654,6,1
50649,1.382,2.669,6,1
50650,0.83,1.154,6,1
50651,4.527,1.571,6,1
50652,0.321,1.587,6,1
50653,3.151,4.712,6,1
50654,1.833,2.239,6,1
50655,1.237,3.808,6,1
50656,1.183,3.824,6,1
50657,0.832,1.627,6,1
50658,0.826,0.504,6,1
50659,0.514,0.94,6,1
50660,1.016,0.367,6,1
50661,1.813,0.959,6,1
50662,2.561,2.428,6,1
50663,1.118,1.951,6,1
50664,1.684,1.659,6,1
50665,0.093,0.344,6,1
50666,0.177,0.234,6,1
50667,0.324,0.604,6,1
50668,0.059,0.374,6,1
50669,0.389,0.491,6,1
50670,0.687,0.712,6,1
50671,0.505,1.156,6,1
50672,0.9,1.361,6,1
50673,0.374,0.423,6,1
50674,0.183,0.073,6,1
50675,0.016,2.209,6,1
50676,0.2,0.942,6,1
50677,0.259,2.475,6,1
50678,0.298,2.007,6,1
50679,0.314,0.378,6,1
50680,0.884,2.702,6,1
50681,0.095,0.095,6,1
50682,0.697,1.091,6,1
50683,0.304,0.604,6,1
50684,0.058,0.183,6,1
50685,0.32,1.105,6,1
50686,0.497,0.968,6,1
50687,0.354,0.363,6,1
50688,0.837,0.064,6,1
50689,0.766,1.452,6,1
50690,0.956,0.61,6,1
50691,0.825,1.095,6,1
50692,1.252,0.512,6,1
50693,0.412,2.372,6,1
50694,0.148,1.772,6,1
50695,1.672,1.05,6,1
50696,1.097,0.576,6,1
50697,0.876,0.441,6,1
50698,0.331,1.435,6,1
50699,1.652,1.497,6,1
50700,0.064,0.297,6,1
50701,0.41,0.464,6,1
50702,1.308,0.191,6,1
50703,2.048,1.089,6,1
50704,0.407,0.052,6,1
50705,1.863,0.448,6,1
50706,0.459,1.419,6,1
50707,0.374,0.295,6,1
50708,0.257,1.726,6,1
50709,0.698,0.662,6,1
50710,0.936,0.51,6,1
50711,0.183,0.753,6,1
50712,0.575,2.562,6,1
50713,0.764,0.68,6,1
50714,0.7,1.843,6,1
50715,0.046,0.31,6,1
50716,0.174,0.325,6,1
50717,0.028,0.748,6,1
50718,1.258,0.191,6,1
50719,0.517,0.729,6,1
50720,0.633,0.712,6,1
50721,0.689,0.11,6,1
50722,0.122,1.73,6,1
50723,0.118,0.591,6,1
50724,1.056,2.432,6,1
50725,0.721,0.563,6,1
50726,0.361,0.866,6,1
50727,0.413,0.774,6,1
50728,0.247,0.258,6,1
50729,0.024,4.309,6,1
50730,1.056,0.204,6,1
50731,0.4,0.811,6,1
50732,1.371,1.078,6,1
50733,0.863,1.211,6,1
50734,0.246,3.204,6,1
50735,0.92,0.342,6,1
50736,0.433,0.258,6,1
50737,0.577,0.215,6,1
50738,0.924,1.08,6,1
50739,1.033,0.651,6,1
50740,0.43,1.83,6,1
50741,0.491,0.462,6,1
50742,0.801,1.252,6,1
50743,0.361,0.018,6,1
50744,0.803,1.386,6,1
50745,0.683,0.189,6,1
50746,0.397,0.336,6,1
50747,0.3,1.235,6,1
50748,0.261,0.921,6,1
50749,0.104,0.913,6,1
50750,1.336,0.705,6,1
50751,0.394,0,6,1
50752,0.732,0.569,6,1
50753,0.051,0.013,6,1
50754,0.57,0.271,6,1
50755,1.165,2.263,6,1
50756,0.258,0.684,6,1
50757,0.624,0.769,6,1
50758,1.277,0.537,6,1
50759,0.394,0.531,6,1
50760,1.213,0.938,6,1
50761,0.639,1.724,6,1
50762,0.322,0.84,6,1
50763,0.611,0.296,6,1
50764,1.008,0.346,6,1
50765,0.825,1.766,6,1
50766,0.127,1.431,6,1
50767,0.401,1.126,6,1
50768,1.03,0.087,6,1
50769,1.233,0.706,6,1
50770,0.461,4.181,6,1
50771,1.399,2.175,6,1
50772,0.816,0.854,6,1
50773,1.928,1.071,6,1
50774,1.03,0.323,6,1
50775,0.73,1.02,6,1
50776,0.229,0.417,6,1
50777,1.447,2.052,6,1
50778,1.142,2.399,6,1
50779,0.152,1.971,6,1
50780,0.116,2.028,6,1
50781,1.072,1.308,6,1
50782,0.737,1.354,6,1
50783,1.064,0.743,6,1
50784,0.838,1.273,6,1
50785,0.156,0.204,6,1
50786,2.18,0.283,6,1
50787,1.887,0.156,6,1
50788,0.533,0.937,6,1
50789,2.507,0.09,6,1
50790,1.655,0.432,6,1
50791,0.452,1.882,6,1
50792,0.211,2.189,6,1
50793,0.807,0.141,6,1
50794,1.036,1.982,6,1
50795,0.562,0.79,6,1
50796,1.854,0.714,6,1
50797,0.973,0.944,6,1
50798,1.161,1.729,6,1
50799,1.445,0.074,6,1
50800,0.122,2.215,6,1
50801,0.241,1.237,6,1
50802,0.021,0.582,6,1
50803,0.416,3.002,6,1
50804,0.646,2.01,6,1
50805,0.966,0.673,6,1
50806,1.435,2.378,6,1
50807,0.231,1.579,6,1
50808,0.113,0.67,6,1
50809,0.142,0.402,6,1
50810,1.054,1.18,6,1
50811,0.688,0.414,6,1
50812,0.358,1.432,6,1
50813,0.749,2.414,6,1
50814,0.304,1.574,6,1
50815,0.424,2.248,6,1
50816,0.849,1.183,6,1
50817,1.069,0.967,6,1
50818,0.193,1.1,6,1
50819,0.454,1.476,6,1
50820,0.035,2.251,6,1
50821,0.456,0.269,6,1
50822,1.294,0.236,6,1
50823,0.303,2.022,6,1
50824,0.434,0.364,6,1
50825,0.461,0.398,6,1
50826,0.638,0.202,6,1
50827,1.15,1.559,6,1
50828,0.545,0.151,6,1
50829,0.607,0.664,6,1
50830,0.978,0.333,6,1
50831,0.587,5.816,6,1
50832,0.434,1.155,6,1
50833,0.336,2.449,6,1
50834,0.532,1.796,6,1
50835,0.994,2.321,6,1
50836,0.442,2.493,6,1
50837,0.322,0.104,6,1
50838,0.12,1.983,6,1
50839,0.562,1.593,6,1
50840,0.81,2.326,6,1
50841,0.243,0.765,6,1
50842,0.527,1.104,6,1
50843,0.362,1.285,6,1
50844,0.79,0.85,6,1
50845,1.024,2.73,6,1
50846,1.073,0.593,6,1
50847,0.073,1.453,6,1
50848,0.596,1.795,6,1
50849,0.517,1.382,6,1
50850,0.667,0.174,6,1
50851,0.968,0.045,6,1
50852,1.704,0.872,6,1
50853,1.352,0.722,6,1
50854,0.632,1.005,6,1
50855,0.67,1.546,6,1
50856,1.543,0.827,6,1
50857,1.201,0.638,6,1
50858,0.332,1.623,6,1
50859,0.412,0.647,6,1
50860,0.272,0.157,6,1
50861,0.035,2.09,6,1
50862,0.859,0.372,6,1
50863,0.119,1.565,6,1
50864,0.543,0.859,6,1
50865,0.476,1.632,6,1
50866,0.635,0.717,6,1
50867,0.141,0.33,6,1
50868,1.101,1.29,6,1
50869,0.25,0.27,6,1
50870,0.365,2.464,6,1
50871,0.413,1.449,6,1
50872,0.456,2.32,6,1
50873,0.337,0.832,6,1
50874,1.579,0.955,6,1
50875,0.693,0.161,6,1
50876,1.153,1.234,6,1
50877,0.999,0.119,6,1
50878,0.246,1.343,6,1
50879,1.321,1.161,6,1
50880,0.699,0.932,6,1
50881,1.043,1.706,6,1
50882,1.023,0.093,6,1
50883,0.247,0.882,6,1
50884,1.637,0.126,6,1
50885,0.346,2.67,6,1
50886,0.172,0.776,6,1
50887,0.65,0.783,6,1
50888,0.334,1.14,6,1
50889,0.87,0.858,6,1
50890,0.065,1.074,6,1
50891,0.641,0.673,6,1
50892,0.002,1.199,6,1
50893,0.062,1.482,6,1
50894,0.575,0.284,6,1
50895,0.335,1.737,6,1
50896,1.382,0.084,6,1
50897,0.4,0.779,6,1
50898,0.2,0.489,6,1
50899,0.799,0.374,6,1
50900,2.846,0.208,6,1
50901,0.457,2.375,6,1
50902,5.448,0.449,6,1
50903,2.331,4.532,6,1
50904,0.179,2.233,6,1
50905,2.477,3.617,6,1
50906,1.13,1.425,6,1
50907,0.504,1.454,6,1
50908,0.343,0.934,6,1
50909,0.325,0.507,6,1
50910,0.655,2,6,1
50911,1.627,1.66,6,1
50912,0.373,1.234,6,1
50913,1.485,0.075,6,1
50914,1.658,0.387,6,1
50915,0.768,0.962,6,1
50916,1.217,0.559,6,1
50917,0.539,0.842,6,1
50918,0.29,1.078,6,1
50919,0.071,0.283,6,1
50920,1.133,1.744,6,1
50921,0.43,0.749,6,1
50922,1.038,5.935,6,1
50923,0.848,0.18,6,1
50924,0.345,0.37,6,1
50925,1.869,1.355,6,1
50926,0.472,4.383,6,1
50927,0.272,0.387,6,1
50928,0.847,0.17,6,1
50929,0.162,0.129,6,1
50930,0.562,4.755,6,1
50931,1.906,0.7,6,1
50932,1.333,3.136,6,1
50933,0.843,1.361,6,1
50934,0.249,0.319,6,1
50935,0.3,0.941,6,1
50936,0.942,1.531,6,1
50937,0.757,1.031,6,1
50938,1.28,0.978,6,1
50939,0.521,0.402,6,1
50940,0.612,0.303,6,1
50941,0.578,0.114,6,1
50942,1.139,0.295,6,1
50943,0.601,2.116,6,1
50944,0.249,0.033,6,1
50945,0.609,0.294,6,1
50946,2.148,2.712,6,1
50947,1.287,2.103,6,1
50948,3.751,1.864,6,1
50949,2.583,0.337,6,1
50950,1.595,1.233,6,1
50951,1.918,1.285,6,1
50952,2.223,2.326,6,1
50953,2.431,0.824,6,1
50954,1.676,0.387,6,1
50955,0.868,1.987,6,1
50956,0.546,1.813,6,1
50957,0.508,0.107,6,1
50958,1.699,0.906,6,1
50959,0.481,1.47,6,1
50960,2.944,0.296,6,1
50961,2.076,1.341,6,1
50962,1.277,0.574,6,1
50963,0.07,2.218,6,1
50964,0.319,1.377,6,1
50965,0.44,2.306,6,1
50966,0.577,1.201,6,1
50967,1.093,0.018,6,1
50968,0.665,0.491,6,1
50969,0.041,2.712,6,1
50970,0.176,1.072,6,1
50971,0.796,0.245,6,1
50972,0.644,0.957,6,1
50973,1.062,1.413,6,1
50974,0.618,1.164,6,1
50975,1.711,0.163,6,1
50976,1.971,0.283,6,1
50977,0.613,1.144,6,1
50978,0.553,0.922,6,1
50979,0.395,0.004,6,1
50980,0.603,2.885,6,1
50981,0.515,0.049,6,1
50982,0.164,0.172,6,1
50983,1.089,4.302,6,1
50984,0.223,2.745,6,1
50985,2.369,0.189,6,1
50986,1.275,0.579,6,1
50987,1.852,2.336,6,1
50988,0.022,3.2,6,1
50989,1.016,3.083,6,1
50990,0.092,2.176,6,1
50991,0.062,0.755,6,1
50992,0.135,1.035,6,1
50993,0.076,0.402,6,1
50994,0.339,2.184,6,1
50995,0.925,0.299,6,1
50996,0.155,2.274,6,1
50997,0.291,2.944,6,1
50998,0.79,2.224,6,1
50999,1.92,0.076,6,1
51000,0.338,0.165,6,1
51001,0.249,0.564,6,1
51002,0.566,0.495,6,1
51003,1.79,0.494,6,1
51004,0.133,0.946,6,1
51005,0.32,0.89,6,1
51006,0.904,0.104,6,1
51007,0.454,0.258,6,1
51008,1.363,0.692,6,1
51009,0.816,0.857,6,1
51010,0.532,0.863,6,1
51011,1.622,2.153,6,1
51012,1.145,0.912,6,1
51013,0.103,0.396,6,1
51014,0.418,1.241,6,1
51015,0.464,1.489,6,1
51016,0.848,1.268,6,1
51017,0.632,2.147,6,1
51018,0.554,0.075,6,1
51019,0.665,0.393,6,1
51020,0.482,0.129,6,1
51021,0.628,0.449,6,1
51022,0.57,0.866,6,1
51023,0.067,0.501,6,1
51024,0.195,3.673,6,1
51025,0.759,1.054,6,1
51026,0.691,0.582,6,1
51027,0.396,0.455,6,1
51028,0.143,1.207,6,1
51029,2.034,2.046,6,1
51030,0.028,1.646,6,1
51031,1.449,0.67,6,1
51032,0.384,0.548,6,1
51033,0.573,1.226,6,1
51034,1.338,1.016,6,1
51035,2.044,0.455,6,1
51036,0.824,0.371,6,1
51037,0.378,0.715,6,1
51038,1.241,0.707,6,1
51039,0.889,0.349,6,1
51040,0.616,0.31,6,1
51041,0.846,1.736,6,1
51042,0.539,0.259,6,1
51043,0.124,2.668,6,1
51044,0.849,0.324,6,1
51045,0.605,0.985,6,1
51046,1.491,1.913,6,1
51047,1.523,1.729,6,1
51048,0.729,0.272,6,1
51049,1.876,1.214,6,1
51050,0.482,1.433,6,1
51051,0.119,1.829,6,1
51052,0.276,0.756,6,1
51053,0.28,0.183,6,1
51054,0.082,0.72,6,1
51055,0.659,0.213,6,1
51056,1.312,0.751,6,1
51057,0.211,0.801,6,1
51058,0.532,0.606,6,1
51059,0.153,0.517,6,1
51060,0.64,0.831,6,1
51061,0.612,1.382,6,1
51062,1.019,1.297,6,1
51063,1.323,0.92,6,1
51064,1.064,1.105,6,1
51065,2.941,1.083,6,1
51066,1.528,1.937,6,1
51067,0.83,2.644,6,1
51068,2.823,4.843,6,1
51069,0.935,0.369,6,1
51070,1.371,0.228,6,1
51071,0.412,0.181,6,1
51072,0.106,0.764,6,1
51073,1.395,2.366,6,1
51074,0.056,1.299,6,1
51075,0.537,0.099,6,1
51076,0.386,2.279,6,1
51077,0.054,2.382,6,1
51078,2.205,0.241,6,1
51079,1.552,1.365,6,1
51080,1.205,0.396,6,1
51081,0.572,1.441,6,1
51082,0.905,0.89,6,1
51083,1.889,0.749,6,1
51084,1.742,1.913,6,1
51085,0.643,0.866,6,1
51086,0.797,0.37,6,1
51087,0.012,1.535,6,1
51088,3.643,0.977,6,1
51089,2.024,3.151,6,1
51090,1.512,1.95,6,1
51091,1.284,1.755,6,1
51092,0.497,4.049,6,1
51093,0.142,2.133,6,1
51094,1.633,0.256,6,1
51095,1.232,0.776,6,1
51096,1.116,1.125,6,1
51097,0.55,2.605,6,1
51098,0.868,0.564,6,1
51099,0.15,0.381,6,1
51100,0.911,1.539,6,1
51101,1.758,3.435,6,1
51102,0.625,0.195,6,1
51103,0.982,1.02,6,1
51104,0.263,2.103,6,1
51105,0.964,0.116,6,1
51106,0.779,0.469,6,1
51107,0.579,1.561,6,1
51108,1.062,0.417,6,1
51109,0.284,0.559,6,1
51110,1.722,1.721,6,1
51111,1.314,3.018,6,1
51112,2.108,0.526,6,1
51113,0.464,0.706,6,1
51114,1.942,1.086,6,1
51115,0.801,3.147,6,1
51116,1.805,1.385,6,1
51117,0.47,1.403,6,1
51118,0.36,3.856,6,1
51119,0.221,0.049,6,1
51120,0.056,0.173,6,1
51121,1.325,2.319,6,1
51122,0.101,1.935,6,1
51123,0.715,1.446,6,1
51124,0.875,3.114,6,1
51125,0.094,1.528,6,1
51126,0.506,1.063,6,1
51127,2.899,0.615,6,1
51128,1.549,0.267,6,1
51129,0.631,0.812,6,1
51130,0.569,1.269,6,1
51131,0.905,0.412,6,1
51132,0.56,1.725,6,1
51133,1.049,1.322,6,1
51134,0.135,0.201,6,1
51135,0.959,3.015,6,1
51136,0.56,2.116,6,1
51137,0.203,1.265,6,1
51138,1.737,0.97,6,1
51139,1.08,1.412,6,1
51140,0.098,2.044,6,1
51141,0.193,1.772,6,1
51142,0.449,0.466,6,1
51143,0.356,0.321,6,1
51144,1.135,0.985,6,1
51145,1.532,0.412,6,1
51146,0.402,0.209,6,1
51147,0.897,1.081,6,1
51148,0.126,0.162,6,1
51149,0.401,0.073,6,1
51150,0.87,0.217,6,1
51151,0.142,2.677,6,1
51152,1.367,0.039,6,1
51153,0.19,0.783,6,1
51154,1.337,0.551,6,1
51155,1.506,1.085,6,1
51156,0.724,1.087,6,1
51157,0.294,2.268,6,1
51158,0.845,0.683,6,1
51159,1.556,0.064,6,1
51160,0.79,1.493,6,1
51161,0.541,0.763,6,1
51162,0.078,1.775,6,1
51163,0.704,0.133,6,1
51164,0.576,3.713,6,1
51165,0.101,2.81,6,1
51166,0.351,1.342,6,1
51167,2.069,0.85,6,1
51168,0.782,2.051,6,1
51169,1.127,1.022,6,1
51170,0.068,0.496,6,1
51171,1.637,0.633,6,1
51172,0.767,0.373,6,1
51173,0.046,0.229,6,1
51174,0.76,1.506,6,1
51175,0.371,0.759,6,1
51176,1.238,0.925,6,1
51177,0.354,0.732,6,1
51178,0.296,0.499,6,1
51179,0.422,0.358,6,1
51180,0.47,0.653,6,1
51181,1.578,0.775,6,1
51182,0.112,0.484,6,1
51183,0.844,0.221,6,1
51184,0.077,0.576,6,1
51185,0.644,1.571,6,1
51186,0.875,1.727,6,1
51187,0.306,2.824,6,1
51188,0.478,1.971,6,1
51189,0.103,1.313,6,1
51190,1.209,0.58,6,1
51191,0.489,0.534,6,1
51192,0.256,1.547,6,1
51193,0.148,1.094,6,1
51194,1.067,3.32,6,1
51195,0.356,1.394,6,1
51196,0.699,1.438,6,1
51197,0.369,1.473,6,1
51198,0.776,0.767,6,1
51199,0.715,0.927,6,1
51200,1.507,0.196,6,1
51201,0.286,0.355,6,1
51202,0.569,2.222,6,1
51203,0.435,0.556,6,1
51204,0.045,0.345,6,1
51205,1.253,0.754,6,1
51206,0.087,0.887,6,1
51207,0.926,0.982,6,1
51208,0.201,0.628,6,1
51209,0.287,1.331,6,1
51210,0.377,1.507,6,1
51211,1.45,0.754,6,1
51212,0.936,1.323,6,1
51213,0.916,0.909,6,1
51214,0.057,0.82,6,1
51215,0.687,0.471,6,1
51216,0.179,1.547,6,1
51217,0.954,0.481,6,1
51218,0.915,0.26,6,1
51219,0.748,0.548,6,1
51220,0.722,1.797,6,1
51221,1.082,0.563,6,1
51222,0.529,1.097,6,1
51223,0.103,2.464,6,1
51224,0.839,1.372,6,1
51225,0.231,0.823,6,1
51226,0.358,3.281,6,1
51227,0.409,1.094,6,1
51228,1.856,0.182,6,1
51229,1.136,0.817,6,1
51230,0.281,0.833,6,1
51231,0.09,0.364,6,1
51232,0.513,1.161,6,1
51233,0.415,2.082,6,1
51234,0.992,1.364,6,1
51235,0.709,0.54,6,1
51236,1.256,0.799,6,1
51237,0.182,0.482,6,1
51238,1.848,1.339,6,1
51239,0.72,1.157,6,1
51240,1.489,2.318,6,1
51241,0.199,0.782,6,1
51242,0.801,1.673,6,1
51243,0.331,0.69,6,1
51244,0.129,0.248,6,1
51245,0.248,0.139,6,1
51246,0.473,0.469,6,1
51247,0.442,0.306,6,1
51248,0.599,1.02,6,1
51249,3.38,1.142,6,1
51250,1.643,2.063,6,1
51251,3.526,1.102,6,1
51252,1.644,2.632,6,1
51253,1.005,1.336,6,1
51254,0.434,0.188,6,1
51255,0.114,0.965,6,1
51256,1.486,1.125,6,1
51257,1.786,2.307,6,1
51258,0.863,0.876,6,1
51259,0.494,1.019,6,1
51260,0.116,2.398,6,1
51261,0.499,1.315,6,1
51262,0.085,1.088,6,1
51263,1.183,0.537,6,1
51264,1.393,1.258,6,1
51265,1.149,0.146,6,1
51266,0.673,1.336,6,1
51267,1.074,1.627,6,1
51268,0.034,0.072,6,1
51269,1.369,0.121,6,1
51270,0.984,1.477,6,1
51271,0.413,0.663,6,1
51272,0.066,1.064,6,1
51273,1.474,1.2,6,1
51274,0.995,0.617,6,1
51275,1.157,0.777,6,1
51276,0.298,1.428,6,1
51277,1.974,1.729,6,1
51278,2.096,0.558,6,1
51279,1.805,1.342,6,1
51280,0.595,0.226,6,1
51281,1.433,0.709,6,1
51282,0.671,0.499,6,1
51283,0.098,0.762,6,1
51284,1.194,1.66,6,1
51285,1.158,4.04,6,1
51286,0.634,1.775,6,1
51287,1.367,1.163,6,1
51288,1.772,2.393,6,1
51289,0.776,2.535,6,1
51290,1.071,0.108,6,1
51291,0.039,1.235,6,1
51292,1.397,1.52,6,1
51293,2.24,0.668,6,1
51294,0.171,0.147,6,1
51295,1.033,0.584,6,1
51296,0.308,0.906,6,1
51297,1.728,1.531,6,1
51298,0.117,0.221,6,1
51299,0.899,0.699,6,1
51300,0.052,0.665,6,1
51301,0.489,0.232,6,1
51302,0.526,1.98,6,1
51303,0.552,1.212,6,1
51304,0.348,0.12,6,1
51305,0.131,0.219,6,1
51306,0.923,1.08,6,1
51307,0.512,0.09,6,1
51308,0.287,0.322,6,1
51309,0.768,1.468,6,1
51310,0.273,1.872,6,1
51311,0.281,0.585,6,1
51312,0.471,2.465,6,1
51313,0.925,1.264,6,1
51314,0.134,0.318,6,1
51315,0.196,1.355,6,1
51316,0.803,0.985,6,1
51317,0.781,0.211,6,1
51318,0.318,2.462,6,1
51319,0.903,1.587,6,1
51320,1.279,1.369,6,1
51321,0.44,3.356,6,1
51322,0.155,0.466,6,1
51323,0.014,2.965,6,1
51324,0.102,1.084,6,1
51325,1.075,0.495,6,1
51326,0.426,0.531,6,1
51327,0.437,0.771,6,1
51328,0.19,1.192,6,1
51329,1.34,0.168,6,1
51330,0.156,0.208,6,1
51331,0.14,0.057,6,1
51332,1.4,2.07,6,1
51333,0.777,1.001,6,1
51334,0.23,3.005,6,1
51335,0.105,0.166,6,1
51336,0.22,0.532,6,1
51337,0.395,1.417,6,1
51338,1.068,0.799,6,1
51339,0.091,0.43,6,1
51340,0.098,0.191,6,1
51341,0.235,0.803,6,1
51342,0.742,0.966,6,1
51343,0.88,0.782,6,1
51344,0.857,0.444,6,1
51345,0.31,0.739,6,1
51346,0.003,0.608,6,1
51347,1.003,3.516,6,1
51348,0.065,0.914,6,1
51349,0.438,0.559,6,1
51350,0.589,0.31,6,1
51351,0.659,0.271,6,1
51352,0.051,0.075,6,1
51353,0.681,2.368,6,1
51354,0.829,1.665,6,1
51355,0.457,2.074,6,1
51356,0.066,0.624,6,1
51357,2.11,1.529,6,1
51358,2.154,0.274,6,1
51359,1.137,0.289,6,1
51360,0.417,0.4,6,1
51361,1.138,0.156,6,1
51362,0.533,1.037,6,1
51363,0.597,1.021,6,1
51364,1.228,2.118,6,1
51365,1.065,0.065,6,1
51366,1.04,1.126,6,1
51367,0.336,0.906,6,1
51368,0.252,2.332,6,1
51369,0.521,0.926,6,1
51370,0.603,1.438,6,1
51371,0.657,1.016,6,1
51372,1.023,1.449,6,1
51373,2.66,1.344,6,1
51374,0.108,0.918,6,1
51375,3.884,1.847,6,1
51376,1.803,0.76,6,1
51377,2.459,0.51,6,1
51378,2.333,0.029,6,1
51379,1.023,2.42,6,1
51380,1.731,0.38,6,1
51381,0.769,0.512,6,1
51382,0.687,0.762,6,1
51383,1.321,2.104,6,1
51384,0.458,0.104,6,1
51385,0.201,0.611,6,1
51386,0.647,0.559,6,1
51387,0.034,0.209,6,1
51388,1.413,1.953,6,1
51389,0.677,0.619,6,1
51390,0.007,1.403,6,1
51391,0.804,0.932,6,1
51392,0.863,0.591,6,1
51393,0.53,1.645,6,1
51394,0.377,0.184,6,1
51395,0.868,0.843,6,1
51396,1.963,1.36,6,1
51397,0.625,0.538,6,1
51398,0.17,1.008,6,1
51399,2.078,3.205,6,1
51400,2.483,3.987,6,1
51401,0.355,1.689,6,1
51402,0.905,3.014,6,1
51403,1.094,0.266,6,1
51404,1.072,0.09,6,1
51405,0.779,0.383,6,1
51406,0.007,0.867,6,1
51407,1.02,0.998,6,1
51408,1.002,0.792,6,1
51409,0.445,1.444,6,1
51410,0.432,0.134,6,1
51411,0.733,1.95,6,1
51412,0.004,0.469,6,1
51413,0.521,1.284,6,1
51414,0.232,1.875,6,1
51415,0.773,2.318,6,1
51416,0.758,1.921,6,1
51417,1.059,0.785,6,1
51418,0.425,0.842,6,1
51419,0.001,2.083,6,1
51420,2.977,1.411,6,1
51421,1.328,0.027,6,1
51422,2.901,0.89,6,1
51423,2.394,1.932,6,1
51424,0.976,2.502,6,1
51425,0.527,0.526,6,1
51426,0.44,2.32,6,1
51427,1.057,1.824,6,1
51428,1.836,2.661,6,1
51429,0.989,1.234,6,1
51430,1.767,1.644,6,1
51431,2.504,1.539,6,1
51432,1.784,2.03,6,1
51433,0.05,0.682,6,1
51434,1.443,0.325,6,1
51435,1.615,1.827,6,1
51436,0.956,0.599,6,1
51437,0.53,0.537,6,1
51438,0.342,0.79,6,1
51439,0.318,2.411,6,1
51440,1.376,0.532,6,1
51441,0.987,0.019,6,1
51442,1.358,0.036,6,1
51443,0.182,1.331,6,1
51444,0.097,2.142,6,1
51445,0.56,1.55,6,1
51446,0.624,0.072,6,1
51447,0.995,0.243,6,1
51448,0.079,1.012,6,1
51449,0.84,1.832,6,1
51450,0.692,0.241,6,1
51451,0.056,0.941,6,1
51452,0.457,1.177,6,1
51453,0.666,0.883,6,1
51454,0.818,1.081,6,1
51455,0.031,0.504,6,1
51456,0.349,1.923,6,1
51457,0.112,1.65,6,1
51458,0.261,1.151,6,1
51459,0.749,0.846,6,1
51460,1.049,1.568,6,1
51461,1.099,0.137,6,1
51462,0.121,3.13,6,1
51463,0.533,0.624,6,1
51464,0.237,0.828,6,1
51465,0.108,1.457,6,1
51466,1.221,0.8,6,1
51467,0.815,2.063,6,1
51468,0.62,0.445,6,1
51469,0.071,0.705,6,1
51470,1.923,0.842,6,1
51471,0.822,1.594,6,1
51472,0.139,1.287,6,1
51473,1.91,0.743,6,1
51474,0.017,0.139,6,1
51475,1.09,0.364,6,1
51476,1.107,0.996,6,1
51477,0.3,1.442,6,1
51478,0.564,1.446,6,1
51479,0.026,1.013,6,1
51480,0.253,2.629,6,1
51481,0.158,0.456,6,1
51482,0.363,0.063,6,1
51483,0.289,1.735,6,1
51484,0.183,0.813,6,1
51485,0.008,0.086,6,1
51486,0.287,0.531,6,1
51487,0.445,0.306,6,1
51488,0.009,1.02,6,1
51489,0.502,1.879,6,1
51490,0.108,1.123,6,1
51491,0.482,0.1,6,1
51492,0.514,0.084,6,1
51493,0.751,0.543,6,1
51494,0.505,1.187,6,1
51495,0.394,2.143,6,1
51496,0.786,1.781,6,1
51497,0.351,0.691,6,1
51498,0.322,1.271,6,1
51499,0.29,2.529,6,1
51500,0.12,0.777,6,1
51501,0.915,1.517,6,1
51502,0.113,0.08,6,1
51503,1.871,0.743,6,1
51504,0.069,1.126,6,1
51505,0.22,1.586,6,1
51506,0.315,1.265,6,1
51507,0.895,0.309,6,1
51508,1.026,0.037,6,1
51509,0.495,3.195,6,1
51510,0.599,0.689,6,1
51511,0.549,1.765,6,1
51512,0.845,0.12,6,1
51513,0.832,0.06,6,1
51514,0.003,0.391,6,1
51515,1.948,3.008,6,1
51516,0.495,0.633,6,1
51517,1.087,0.966,6,1
51518,0.411,2.105,6,1
51519,0.204,3.555,6,1
51520,0.91,2.586,6,1
51521,1.082,1.088,6,1
51522,0.204,1.672,6,1
51523,0.613,0.396,6,1
51524,1.192,1.842,6,1
