id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,label
62,143,-0.001,0.0005,100,518.67,643.63,1603.86,1420.05,14.62,21.61,552.21,2388.22,9051.72,1.3,47.92,520.34,2388.28,8124.62,8.527,0.03,396,2388,100,38.63,23.2553,0
62,144,-0.0048,-0.0001,100,518.67,642.65,1593.37,1419.42,14.62,21.61,552.16,2388.23,9049.97,1.3,47.76,520.83,2388.16,8127.73,8.5017,0.03,393,2388,100,38.92,23.1588,0
62,145,-0.0012,0.0003,100,518.67,643.08,1592.88,1416.1,14.62,21.61,551.88,2388.2,9053.9,1.3,47.94,520.41,2388.24,8130.85,8.4683,0.03,394,2388,100,38.68,23.2054,0
62,146,-0.0036,0.0003,100,518.67,643.09,1599.77,1423.12,14.62,21.61,553.17,2388.17,9055.57,1.3,47.81,520.39,2388.25,8132.9,8.524,0.03,394,2388,100,38.41,23.129,0
62,147,0.0019,-0.0003,100,518.67,643.43,1600.54,1414.54,14.62,21.61,551.95,2388.24,9053.63,1.3,47.95,520.03,2388.25,8124.31,8.4974,0.03,396,2388,100,38.79,23.1169,0
62,148,0.0036,-0.0001,100,518.67,643.02,1597.38,1418.73,14.62,21.61,551.66,2388.22,9059.03,1.3,47.92,520.32,2388.22,8126.23,8.4928,0.03,394,2388,100,38.43,23.121,0
62,149,0.0008,0.0004,100,518.67,642.86,1598.72,1415.52,14.62,21.61,552.19,2388.22,9052.1,1.3,47.89,520.63,2388.18,8128.08,8.494,0.03,395,2388,100,38.55,23.2028,0
62,150,-0.0007,0.0002,100,518.67,643.13,1596.74,1425.08,14.62,21.61,552.37,2388.18,9048.8,1.3,47.93,520.67,2388.22,8132.97,8.4811,0.03,394,2388,100,38.55,23.3169,1
62,151,-0.0007,0.0003,100,518.67,643.17,1602.16,1419.74,14.62,21.61,551.65,2388.28,9044.4,1.3,47.94,520.46,2388.23,8126.69,8.4941,0.03,395,2388,100,38.47,23.1563,1
62,152,-0.0014,-0.0004,100,518.67,642.97,1592.93,1420.19,14.62,21.61,553.1,2388.24,9051.23,1.3,48.04,520.35,2388.22,8130.71,8.4939,0.03,396,2388,100,38.52,23.2851,1
62,153,0.0037,0.0001,100,518.67,643.09,1594.93,1424.44,14.62,21.61,552.15,2388.2,9050.45,1.3,47.94,520.1,2388.22,8128.8,8.5179,0.03,395,2388,100,38.53,23.1438,1
62,154,-0.0003,-0.0002,100,518.67,643.6,1598.29,1418.29,14.62,21.61,551.88,2388.2,9050.34,1.3,47.82,520.06,2388.21,8127.25,8.4769,0.03,394,2388,100,38.72,23.143,1
62,155,-0.0006,0,100,518.67,643.21,1592.44,1422.98,14.62,21.61,552.41,2388.19,9049.09,1.3,47.91,520.31,2388.24,8123.33,8.5069,0.03,396,2388,100,38.73,23.1973,1
62,156,0.0035,0.0006,100,518.67,643.4,1599.79,1420.36,14.62,21.61,552.49,2388.23,9041.56,1.3,48.01,520.37,2388.18,8128.1,8.4572,0.03,394,2388,100,38.77,23.1708,1
62,157,-0.0018,0.0006,100,518.67,642.99,1595.81,1424.62,14.62,21.61,552.78,2388.19,9053.27,1.3,47.91,520.01,2388.21,8124.17,8.5332,0.03,395,2388,100,38.59,23.1676,1
62,158,0.0048,0.0003,100,518.67,643.63,1600.27,1415.64,14.62,21.61,551.99,2388.21,9049.01,1.3,47.91,520.13,2388.21,8126.21,8.4946,0.03,394,2388,100,38.56,23.2017,1
62,159,-0.0014,-0.0002,100,518.67,643.25,1596.99,1419.18,14.62,21.61,551.99,2388.22,9046.79,1.3,47.98,519.76,2388.29,8128.82,8.4797,0.03,395,2388,100,38.63,23.1619,1
62,160,-0.0015,0.0002,100,518.67,643.74,1597.7,1430.64,14.62,21.61,551.56,2388.21,9046.54,1.3,47.94,520.08,2388.24,8123.58,8.499,0.03,395,2388,100,38.65,23.103,1
62,161,0.0005,0.0005,100,518.67,643.48,1604.01,1419.38,14.62,21.61,551.99,2388.21,9050,1.3,47.85,520.17,2388.27,8124.76,8.4967,0.03,394,2388,100,38.47,23.0845,1
62,162,-0.0003,-0.0003,100,518.67,643.07,1596.57,1421.9,14.62,21.61,551.56,2388.23,9050.45,1.3,47.8,520.21,2388.28,8125.59,8.4946,0.03,396,2388,100,38.46,23.2615,1
62,163,0.0006,0,100,518.67,643.57,1600.35,1421.51,14.62,21.61,552.29,2388.23,9054.19,1.3,48.04,519.97,2388.24,8117.32,8.4978,0.03,396,2388,100,38.47,23.0817,1
62,164,-0.0013,0.0005,100,518.67,643.65,1600.28,1429.69,14.62,21.61,551.52,2388.27,9045.64,1.3,48.09,519.71,2388.24,8126.03,8.5167,0.03,395,2388,100,38.45,23.0537,1
62,165,-0.002,0.0004,100,518.67,642.88,1597.62,1421.31,14.62,21.61,551.43,2388.22,9052.19,1.3,48.11,520.14,2388.24,8125.11,8.4989,0.03,394,2388,100,38.51,23.077,1
62,166,0.0001,0.0003,100,518.67,643.91,1599.85,1424.66,14.62,21.61,551.65,2388.28,9052.45,1.3,48,519.76,2388.22,8129.8,8.4761,0.03,396,2388,100,38.59,23.1572,1
62,167,-0.0004,0.0002,100,518.67,643.09,1594.7,1425.57,14.62,21.61,551.25,2388.27,9049.23,1.3,48.06,519.58,2388.28,8125.35,8.5092,0.03,394,2388,100,38.63,23.0802,1
62,168,0.0011,0.0002,100,518.67,643.27,1601.12,1424.28,14.62,21.61,552.38,2388.32,9044.7,1.3,47.87,519.51,2388.29,8121.97,8.4991,0.03,397,2388,100,38.47,23.0546,1
62,169,-0.0025,0.0001,100,518.67,642.75,1607.03,1420.12,14.62,21.61,551.76,2388.31,9044.8,1.3,48.25,520.12,2388.28,8120.26,8.5283,0.03,395,2388,100,38.52,23.0111,1
62,170,0.0021,0.0003,100,518.67,643.72,1598.12,1425.68,14.62,21.61,551.62,2388.31,9045.19,1.3,48.29,520.07,2388.33,8120.27,8.5269,0.03,396,2388,100,38.46,23.0544,1
62,171,-0.0019,0.0004,100,518.67,643.44,1599.43,1424.08,14.62,21.61,552.14,2388.25,9050.31,1.3,48.21,520.26,2388.21,8126.35,8.5255,0.03,394,2388,100,38.39,23.0042,1
62,172,-0.001,-0.0003,100,518.67,643.78,1601.16,1423.58,14.62,21.61,552.07,2388.31,9049.98,1.3,48.04,519.63,2388.28,8127.36,8.5055,0.03,395,2388,100,38.41,23.0184,1
62,173,-0.0001,-0.0004,100,518.67,643.67,1601.42,1431.48,14.62,21.61,552.49,2388.29,9045.5,1.3,48.12,519.87,2388.31,8116.93,8.5266,0.03,395,2388,100,38.48,23.1565,1
62,174,-0.0011,0.0006,100,518.67,643.51,1601.38,1425.56,14.62,21.61,551.09,2388.31,9047.5,1.3,48.06,519.49,2388.32,8118.4,8.5124,0.03,395,2388,100,38.5,23.0207,1
62,175,-0.0005,-0.0004,100,518.67,643.23,1598.92,1429.41,14.62,21.61,551.33,2388.26,9050.64,1.3,48.26,519.81,2388.29,8118.85,8.5292,0.03,397,2388,100,38.45,22.9532,1
62,176,0.0026,-0.0002,100,518.67,643.37,1600.36,1432.64,14.62,21.61,551.45,2388.3,9043.24,1.3,48.01,520.05,2388.29,8116.48,8.5216,0.03,394,2388,100,38.3,23.0983,1
62,177,-0.0029,-0.0002,100,518.67,643.66,1595,1424.88,14.62,21.61,551.84,2388.24,9045.38,1.3,48,519.7,2388.24,8122.38,8.5401,0.03,395,2388,100,38.44,23.0416,1
62,178,-0.0005,0,100,518.67,643.22,1601.35,1421.8,14.62,21.61,551.47,2388.27,9051.6,1.3,48.1,519.81,2388.25,8120.93,8.5187,0.03,396,2388,100,38.57,23.0534,1
62,179,0.003,-0.0002,100,518.67,643.54,1603.55,1423.67,14.62,21.61,550.96,2388.28,9043.93,1.3,48.27,519.84,2388.37,8119.37,8.5452,0.03,395,2388,100,38.64,23.0212,1
62,180,-0.0026,-0.0002,100,518.67,643.49,1595.1,1427.51,14.62,21.61,551.09,2388.28,9037.02,1.3,48.16,519.68,2388.31,8123.28,8.5442,0.03,396,2388,100,38.35,23.0042,1
63,1,0.0005,-0.0001,100,518.67,642.61,1585.01,1405.59,14.62,21.61,553.95,2388.07,9050.26,1.3,47.38,521.24,2388.09,8137.64,8.395,0.03,392,2388,100,38.98,23.4455,0
63,2,0.0024,0.0003,100,518.67,642.8,1585.07,1396.99,14.62,21.61,554.28,2388.09,9057.95,1.3,47.46,521.77,2388.05,8139.83,8.4431,0.03,393,2388,100,38.91,23.3626,0
63,3,-0.0015,-0.0001,100,518.67,642.55,1600.15,1404.54,14.62,21.61,553.22,2388.09,9057.29,1.3,47.52,521.53,2388.06,8134.44,8.4368,0.03,392,2388,100,39,23.3173,0
63,4,-0.0027,0,100,518.67,642.37,1583.64,1399.57,14.62,21.61,553.79,2388.08,9053.81,1.3,47.28,522.12,2388.04,8132.61,8.4006,0.03,392,2388,100,38.97,23.2563,0
63,5,0.0009,0,100,518.67,642.15,1590.16,1412.41,14.62,21.61,553.28,2388.1,9051.93,1.3,47.52,521.46,2388.1,8139.9,8.4435,0.03,393,2388,100,38.76,23.3926,0
63,6,0.0014,0.0005,100,518.67,642.26,1588,1402.95,14.62,21.61,553.23,2388.12,9047.9,1.3,47.53,521.22,2388.1,8134.14,8.43,0.03,393,2388,100,38.79,23.3105,0
63,7,0.0014,0.0004,100,518.67,642.9,1592.37,1404.86,14.62,21.61,553.68,2388.11,9055.9,1.3,47.39,521.96,2388.09,8134.61,8.4151,0.03,392,2388,100,38.8,23.3713,0
63,8,-0.0001,0.0004,100,518.67,642.95,1590.26,1404.07,14.62,21.61,553.02,2388.09,9064.74,1.3,47.44,521.28,2388.03,8140.86,8.4183,0.03,392,2388,100,38.78,23.3722,0
63,9,0.0029,-0.0004,100,518.67,642.37,1587.8,1397.96,14.62,21.61,554.19,2388.1,9052.73,1.3,47.29,521.19,2388.1,8136.72,8.4453,0.03,394,2388,100,39.05,23.2224,0
63,10,0.0015,-0.0004,100,518.67,642.32,1586.36,1413.78,14.62,21.61,553.61,2388.09,9058.88,1.3,47.46,522.16,2388.05,8138.6,8.3979,0.03,392,2388,100,38.9,23.2731,0
63,11,-0.0012,-0.0003,100,518.67,642.18,1579.97,1407.38,14.62,21.61,554.16,2388.11,9062.53,1.3,47.36,522.04,2388.09,8138.89,8.4264,0.03,393,2388,100,38.98,23.3233,0
63,12,-0.0012,-0.0003,100,518.67,642.6,1586.14,1406.98,14.62,21.61,554.24,2388.09,9060.87,1.3,47.59,521.7,2388.06,8133.77,8.4486,0.03,393,2388,100,38.89,23.3231,0
63,13,0.0012,0,100,518.67,642.63,1586.02,1405.53,14.62,21.61,553.78,2388.08,9056.79,1.3,47.29,522.27,2388.08,8134.45,8.4231,0.03,392,2388,100,38.98,23.277,0
63,14,-0.0015,0.0005,100,518.67,642.55,1588.64,1407.18,14.62,21.61,553.89,2388.11,9062.15,1.3,47.38,521.71,2388.08,8137.27,8.4222,0.03,392,2388,100,38.81,23.3437,0
63,15,0,0.0001,100,518.67,642.54,1595.45,1402.24,14.62,21.61,554.62,2388.08,9053.05,1.3,47.51,521.8,2388.06,8133.9,8.4354,0.03,392,2388,100,38.88,23.2272,0
63,16,0.0005,0.0002,100,518.67,643.16,1588.1,1406.88,14.62,21.61,553.2,2388.1,9054.25,1.3,47.6,521.71,2388.1,8140.86,8.4311,0.03,393,2388,100,39.03,23.4545,0
63,17,0.0025,0,100,518.67,642.06,1581.34,1408.52,14.62,21.61,554.39,2388.09,9059.59,1.3,47.67,521.14,2388.05,8138.27,8.4445,0.03,391,2388,100,38.86,23.391,0
63,18,-0.0021,0,100,518.67,642.64,1593.26,1409.26,14.62,21.61,553.39,2388.04,9056.31,1.3,47.36,521.17,2388.09,8132.82,8.4219,0.03,393,2388,100,38.83,23.0453,0
63,19,-0.0002,0.0002,100,518.67,642.76,1584.69,1407.84,14.62,21.61,553.61,2388.12,9056.18,1.3,47.31,521.6,2388.08,8134.89,8.4443,0.03,393,2388,100,38.91,23.3216,0
63,20,0.0004,-0.0004,100,518.67,642.66,1588.4,1397.29,14.62,21.61,554.14,2388.1,9051,1.3,47.42,522.18,2388.12,8142.87,8.4242,0.03,392,2388,100,38.9,23.4307,0
63,21,0.0024,0,100,518.67,642.53,1588.08,1409.94,14.62,21.61,554.53,2388.06,9060.73,1.3,47.48,521.35,2388.04,8136.7,8.4192,0.03,393,2388,100,39.06,23.3518,0
63,22,0.0021,-0.0004,100,518.67,642.23,1579.97,1411.07,14.62,21.61,553.71,2388.1,9057.48,1.3,47.45,521.5,2388.11,8138.11,8.4302,0.03,393,2388,100,38.84,23.3918,0
63,23,0.0021,0.0003,100,518.67,642.99,1592.95,1401.63,14.62,21.61,553.78,2388.07,9054.25,1.3,47.42,521.48,2388.11,8139.17,8.4512,0.03,392,2388,100,38.92,23.2857,0
63,24,0.002,0.0003,100,518.67,642.84,1588.6,1404.91,14.62,21.61,554.08,2388.06,9056.68,1.3,47.45,521.46,2388.08,8136.95,8.3822,0.03,393,2388,100,38.9,23.3423,0
63,25,0.0029,0.0003,100,518.67,642.55,1583.62,1406,14.62,21.61,554.16,2388.04,9056.01,1.3,47.46,521.92,2388.05,8136.42,8.4381,0.03,392,2388,100,38.78,23.3139,0
63,26,0.0009,-0.0002,100,518.67,642.17,1589.3,1408.13,14.62,21.61,553.69,2388.1,9068.49,1.3,47.46,521.31,2388.12,8133.34,8.4375,0.03,391,2388,100,38.8,23.3081,0
63,27,-0.0014,0.0004,100,518.67,642.26,1587.05,1409.2,14.62,21.61,553.94,2388.05,9059.25,1.3,47.57,521.74,2388,8135.92,8.4508,0.03,394,2388,100,38.92,23.353,0
63,28,0.0001,-0.0003,100,518.67,641.95,1587.86,1408.06,14.62,21.61,552.85,2388.07,9053.76,1.3,47.39,521.5,2388.05,8138.6,8.4557,0.03,392,2388,100,38.81,23.2689,0
63,29,-0.0012,0.0003,100,518.67,642.55,1579.07,1398.82,14.62,21.61,553.74,2388.02,9060.98,1.3,47.34,521.28,2388.06,8140.4,8.442,0.03,393,2388,100,38.88,23.3618,0
63,30,0.0007,0,100,518.67,642.37,1585.54,1410,14.62,21.61,553.75,2388.1,9056.41,1.3,47.52,522.08,2388.15,8134.1,8.4458,0.03,392,2388,100,38.85,23.3697,0
63,31,0.0004,-0.0003,100,518.67,642.33,1595.69,1410.76,14.62,21.61,553.22,2388.06,9058.44,1.3,47.55,522.31,2388.07,8134.34,8.4467,0.03,393,2388,100,38.93,23.4287,0
63,32,-0.0009,-0.0003,100,518.67,642.74,1592.55,1406.72,14.62,21.61,554.16,2388.08,9058.37,1.3,47.47,521.44,2388.08,8137.17,8.4228,0.03,393,2388,100,38.93,23.3022,0
63,33,-0.0007,0.0001,100,518.67,642.65,1586.61,1400.47,14.62,21.61,552.91,2388.03,9057.01,1.3,47.6,521.81,2388.05,8142.84,8.409,0.03,393,2388,100,38.93,23.3823,0
63,34,0.0007,-0.0003,100,518.67,643.24,1586.18,1409.54,14.62,21.61,554.34,2388.06,9057.59,1.3,47.58,521.36,2388.06,8136.53,8.4818,0.03,392,2388,100,38.93,23.3219,0
63,35,-0.0008,0.0001,100,518.67,642.5,1587.64,1409.16,14.62,21.61,553.43,2388.1,9059.41,1.3,47.3,521.63,2388.08,8136.38,8.4206,0.03,394,2388,100,39.04,23.3259,0
63,36,0.0017,0.0001,100,518.67,642.76,1585.36,1414.87,14.62,21.61,553.03,2388.13,9059.16,1.3,47.56,521.88,2388.1,8139.84,8.3808,0.03,393,2388,100,38.83,23.2547,0
63,37,-0.0013,-0.0001,100,518.67,642.42,1584.89,1401.88,14.62,21.61,553.96,2388.11,9056.2,1.3,47.44,522.06,2388.08,8135.62,8.3872,0.03,392,2388,100,38.81,23.2723,0
63,38,0.0034,0.0002,100,518.67,642.99,1595.37,1409.91,14.62,21.61,553.93,2388.11,9061.43,1.3,47.52,521.9,2388.09,8135.09,8.4208,0.03,391,2388,100,38.9,23.2345,0
63,39,0.0048,-0.0002,100,518.67,642.25,1587.72,1403.99,14.62,21.61,553.5,2388.09,9059.19,1.3,47.53,521.23,2388.07,8135.76,8.4108,0.03,392,2388,100,38.77,23.4026,0
63,40,0.001,0,100,518.67,642.31,1582.4,1404.36,14.62,21.61,553.43,2388.12,9055.53,1.3,47.41,521.63,2388.08,8144.88,8.4628,0.03,393,2388,100,38.91,23.3214,0
63,41,-0.0031,0.0004,100,518.67,642.21,1585.67,1409.05,14.62,21.61,553.23,2388.08,9062.53,1.3,47.39,521.56,2388.09,8135.89,8.4119,0.03,393,2388,100,38.88,23.2994,0
63,42,-0.0017,0.0003,100,518.67,641.93,1575,1408.74,14.62,21.61,553.75,2388.06,9053.36,1.3,47.49,521.53,2388.14,8135.83,8.4298,0.03,394,2388,100,38.71,23.2958,0
63,43,0.0036,0.0003,100,518.67,643.23,1587.99,1403.78,14.62,21.61,553.32,2388.06,9053.33,1.3,47.45,521.86,2388.11,8137.63,8.4211,0.03,392,2388,100,38.79,23.4082,0
63,44,0.0033,0.0005,100,518.67,642.51,1582.46,1402.64,14.62,21.61,553.46,2388.11,9060.96,1.3,47.37,521.69,2388.06,8137.73,8.3958,0.03,393,2388,100,38.98,23.2904,0
63,45,-0.0049,0.0002,100,518.67,642.95,1598.14,1405.24,14.62,21.61,554.37,2388.07,9062.22,1.3,47.41,521.42,2388.05,8145.36,8.4157,0.03,393,2388,100,38.98,23.3761,0
63,46,0.0021,0.0004,100,518.67,642.8,1591.24,1405.02,14.62,21.61,553.57,2388.1,9058.63,1.3,47.53,521.44,2388.1,8139.27,8.4361,0.03,395,2388,100,38.81,23.3302,0
63,47,0.0003,0,100,518.67,642.6,1586.08,1406.3,14.62,21.61,553.84,2388.04,9061.69,1.3,47.48,521.57,2388.04,8139.11,8.4019,0.03,393,2388,100,38.9,23.3668,0
63,48,0.0004,-0.0004,100,518.67,642.13,1581.25,1403.47,14.62,21.61,553.66,2388.07,9065.86,1.3,47.57,522.15,2388.03,8140.86,8.431,0.03,392,2388,100,38.83,23.306,0
63,49,0.0001,0.0004,100,518.67,642.82,1583.45,1401.34,14.62,21.61,553.11,2388.09,9057.26,1.3,47.37,521.51,2388.11,8137.26,8.4857,0.03,392,2388,100,39.02,23.3586,0
63,50,0.001,-0.0003,100,518.67,642.45,1588.4,1407.39,14.62,21.61,554.3,2388.11,9059.89,1.3,47.61,521.6,2388.1,8141.96,8.4788,0.03,394,2388,100,38.76,23.4488,0
63,51,-0.0002,0.0001,100,518.67,642.08,1589.83,1407.12,14.62,21.61,552.87,2388.12,9057.69,1.3,47.35,521.87,2388.08,8145.87,8.4131,0.03,393,2388,100,38.79,23.2774,0
63,52,-0.0062,0.0001,100,518.67,642.21,1588.31,1401.69,14.62,21.61,553.75,2388.05,9060.81,1.3,47.54,521.83,2388.07,8141,8.4467,0.03,393,2388,100,39,23.3795,0
63,53,-0.0013,0.0003,100,518.67,642.83,1585.62,1408.63,14.62,21.61,553.78,2388.13,9060.73,1.3,47.5,521.87,2388.13,8138.37,8.4396,0.03,392,2388,100,38.81,23.4105,0
63,54,-0.0021,0.0005,100,518.67,642.07,1593.8,1403.69,14.62,21.61,553.79,2388.08,9064.11,1.3,47.38,521.73,2388.1,8139.65,8.4366,0.03,393,2388,100,38.89,23.3641,0
63,55,-0.001,-0.0003,100,518.67,641.99,1591.21,1405.3,14.62,21.61,553.29,2388.1,9059.17,1.3,47.27,521.77,2388.11,8140.41,8.3903,0.03,394,2388,100,38.9,23.3873,0
63,56,-0.0022,-0.0003,100,518.67,642.82,1593.11,1412.3,14.62,21.61,554.13,2388.08,9062.01,1.3,47.57,521.28,2388.12,8139.26,8.4012,0.03,392,2388,100,38.9,23.2706,0
63,57,-0.0008,0.0002,100,518.67,642.63,1591.94,1405.69,14.62,21.61,553.15,2388.03,9064.94,1.3,47.45,521.94,2388.13,8130.93,8.4288,0.03,393,2388,100,38.87,23.3018,0
63,58,0.0007,0.0002,100,518.67,643.01,1585.3,1407.32,14.62,21.61,554.12,2388.05,9067.72,1.3,47.59,521.6,2388.04,8137.2,8.4326,0.03,395,2388,100,38.78,23.3312,0
63,59,0.0003,-0.0002,100,518.67,642.2,1591.51,1400.91,14.62,21.61,554.24,2388.1,9063.46,1.3,47.27,521.51,2388.09,8144.97,8.4285,0.03,392,2388,100,38.76,23.3741,0
63,60,0.002,-0.0004,100,518.67,642.61,1590.24,1417.57,14.62,21.61,553.59,2388.06,9059.07,1.3,47.47,521.73,2388.06,8140.59,8.4193,0.03,395,2388,100,38.82,23.3222,0
63,61,-0.002,0,100,518.67,642.48,1584.18,1409.68,14.62,21.61,553.54,2388.08,9056.54,1.3,47.4,521.35,2388.1,8143.85,8.4483,0.03,392,2388,100,38.87,23.2895,0
63,62,-0.0024,-0.0003,100,518.67,642.49,1595.49,1407.12,14.62,21.61,553.06,2388.16,9052.21,1.3,47.59,521.41,2388.08,8136.62,8.415,0.03,393,2388,100,38.7,23.3009,0
63,63,0.0011,0,100,518.67,642.69,1590.95,1412.99,14.62,21.61,553.03,2388.12,9057.73,1.3,47.48,521.06,2388.04,8132.68,8.4612,0.03,393,2388,100,38.89,23.4076,0
63,64,-0.0024,0.0003,100,518.67,642.56,1590.49,1406.18,14.62,21.61,552.88,2388.11,9065.44,1.3,47.48,521.08,2388.11,8139.49,8.4293,0.03,392,2388,100,38.98,23.3718,0
63,65,-0.0034,0.0006,100,518.67,642.54,1588.54,1407.06,14.62,21.61,553.54,2388.05,9060.39,1.3,47.68,521.44,2388.03,8144.16,8.4513,0.03,392,2388,100,39.03,23.2668,0
63,66,0.002,-0.0004,100,518.67,642.53,1594.99,1408.08,14.62,21.61,552.99,2388.03,9065.13,1.3,47.49,521.01,2388.11,8140.53,8.4491,0.03,392,2388,100,38.79,23.2956,0
63,67,-0.0023,0.0004,100,518.67,642.39,1583.66,1410.4,14.62,21.61,553.63,2388.07,9060.15,1.3,47.56,521.28,2388.1,8137.54,8.4512,0.03,392,2388,100,38.92,23.3494,0
63,68,0.0028,-0.0001,100,518.67,642.41,1584.2,1405.9,14.62,21.61,553.79,2388.05,9054.7,1.3,47.56,521.61,2388.08,8137.96,8.4076,0.03,391,2388,100,38.95,23.3429,0
63,69,0.0008,0.0005,100,518.67,642.34,1589.76,1406.41,14.62,21.61,554.12,2388.06,9062.9,1.3,47.49,521.47,2388.08,8136.19,8.4493,0.03,393,2388,100,38.65,23.3838,0
63,70,0.0008,0.0006,100,518.67,643.03,1596.95,1405.36,14.62,21.61,553.69,2388.08,9066.37,1.3,47.65,521.97,2388.03,8145.74,8.4342,0.03,393,2388,100,38.85,23.2736,0
63,71,0.0012,-0.0001,100,518.67,642.4,1591.61,1408.79,14.62,21.61,553.73,2388.06,9062.1,1.3,47.43,521.6,2388.09,8145.46,8.4243,0.03,392,2388,100,39.01,23.258,0
63,72,0.0012,0.0002,100,518.67,642.37,1593.96,1409.63,14.62,21.61,553.82,2388.07,9060.16,1.3,47.55,521.63,2388.08,8140.26,8.4078,0.03,393,2388,100,38.84,23.3882,0
63,73,0.0002,0.0002,100,518.67,642.55,1588.89,1409.39,14.62,21.61,552.81,2388.02,9054.28,1.3,47.39,522.06,2388.05,8138.09,8.4392,0.03,392,2388,100,38.93,23.3122,0
63,74,-0.0049,-0.0001,100,518.67,642.74,1598.76,1403.81,14.62,21.61,553.61,2388.1,9060.95,1.3,47.5,521.59,2388.1,8148.09,8.4559,0.03,394,2388,100,38.81,23.4572,0
63,75,-0.002,0.0001,100,518.67,642.22,1594.91,1407.94,14.62,21.61,553.78,2388.12,9054.43,1.3,47.6,521.47,2388.07,8141.32,8.4538,0.03,392,2388,100,38.76,23.3412,0
63,76,-0.0013,0.0002,100,518.67,642.54,1595.64,1407.83,14.62,21.61,553.75,2388.1,9067.27,1.3,47.56,521.84,2388.06,8148.16,8.427,0.03,392,2388,100,38.76,23.3009,0
63,77,0.001,0.0004,100,518.67,642.2,1584.1,1404.65,14.62,21.61,553.97,2388.09,9073.22,1.3,47.4,521.95,2388.03,8145.1,8.438,0.03,392,2388,100,38.78,23.3788,0
63,78,-0.0016,0.0004,100,518.67,642.13,1594,1403.51,14.62,21.61,554.17,2388.08,9064.92,1.3,47.6,521.71,2388.04,8137.12,8.4358,0.03,394,2388,100,38.73,23.3198,0
63,79,-0.0034,-0.0003,100,518.67,642.64,1587.46,1406.33,14.62,21.61,553.7,2388.06,9066.72,1.3,47.36,521.43,2388.07,8143.3,8.4273,0.03,394,2388,100,38.96,23.32,0
63,80,-0.0014,0.0003,100,518.67,642.82,1587.87,1403.56,14.62,21.61,552.75,2388.02,9067,1.3,47.41,521.61,2388.04,8142.27,8.4179,0.03,393,2388,100,38.84,23.2739,0
63,81,0.0014,0.0005,100,518.67,643.47,1599.49,1412.56,14.62,21.61,553.26,2388.03,9065.57,1.3,47.58,521.42,2388.09,8142.44,8.4364,0.03,393,2388,100,38.91,23.2206,0
63,82,0.002,0.0004,100,518.67,642.92,1587.75,1409.02,14.62,21.61,553.72,2388.1,9063.76,1.3,47.6,521.06,2388.07,8141.16,8.4496,0.03,392,2388,100,38.59,23.2256,0
63,83,0.0006,-0.0001,100,518.67,642.49,1590.1,1406.79,14.62,21.61,553.93,2388.06,9064.79,1.3,47.45,522.13,2388.09,8142.68,8.4271,0.03,393,2388,100,38.84,23.2634,0
63,84,0.0011,0.0005,100,518.67,642.54,1597.47,1412.95,14.62,21.61,553.03,2388.11,9063,1.3,47.36,521.54,2388.04,8145.1,8.3831,0.03,393,2388,100,38.83,23.3583,0
63,85,0.0038,-0.0003,100,518.67,642.46,1588.63,1407.49,14.62,21.61,553.04,2388.13,9070.4,1.3,47.65,521.33,2388.03,8148.06,8.416,0.03,392,2388,100,38.98,23.2768,0
63,86,-0.0017,0,100,518.67,643,1590.6,1409.38,14.62,21.61,553.97,2388.06,9062.41,1.3,47.48,521.7,2388.08,8147.5,8.432,0.03,392,2388,100,38.77,23.2928,0
63,87,-0.0016,-0.0002,100,518.67,642.67,1586.9,1414.92,14.62,21.61,553.86,2388.08,9066.09,1.3,47.69,521.49,2388.07,8140.94,8.4608,0.03,393,2388,100,38.93,23.3412,0
63,88,-0.0013,-0.0003,100,518.67,642.38,1585.34,1414.19,14.62,21.61,553.43,2388.11,9062.11,1.3,47.56,521.48,2388.07,8146.9,8.4378,0.03,393,2388,100,38.78,23.3061,0
63,89,-0.0029,-0.0003,100,518.67,642.65,1593.33,1402.2,14.62,21.61,553.57,2388.08,9068.13,1.3,47.44,521.58,2388.09,8142.36,8.4382,0.03,394,2388,100,38.79,23.2979,0
63,90,0.0024,0.0003,100,518.67,642.53,1584.06,1407.81,14.62,21.61,554.17,2388.06,9057.95,1.3,47.71,521.53,2388.11,8140.1,8.4458,0.03,393,2388,100,38.96,23.4223,0
63,91,-0.0002,0.0001,100,518.67,642.84,1592.21,1416.19,14.62,21.61,553.35,2388.11,9063.56,1.3,47.78,521.74,2388.02,8145.2,8.4384,0.03,392,2388,100,38.84,23.3298,0
63,92,0.0026,0.0003,100,518.67,642.37,1592.27,1408.12,14.62,21.61,553.74,2388.09,9068.32,1.3,47.53,521.35,2388.06,8147.29,8.4347,0.03,392,2388,100,38.76,23.2929,0
63,93,0.0025,-0.0003,100,518.67,642.42,1592.85,1400.04,14.62,21.61,554.27,2388.07,9076.72,1.3,47.41,521.93,2388.12,8144.31,8.4468,0.03,394,2388,100,38.85,23.2468,0
63,94,-0.0006,-0.0004,100,518.67,642.4,1588.46,1413.29,14.62,21.61,554.52,2388.08,9067.37,1.3,47.53,521.81,2388.08,8143.75,8.4077,0.03,392,2388,100,38.98,23.321,0
